epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.03918749839067459,12.948480606079102,0.001,0.02759999968111515,8.122418403625488
1,0.038487501442432404,7.712220191955566,0.001,0.0210999995470047,21.34014320373535
2,0.051637500524520874,6.367412567138672,0.001,0.051100000739097595,6.137726783752441
3,0.06466250121593475,5.965890884399414,0.001,0.07500000298023224,5.217245101928711
4,0.06376250088214874,6.028637886047363,0.001,0.015200000256299973,6.611047744750977
5,0.06226250156760216,5.589296340942383,0.001,0.08049999922513962,4.770685195922852
6,0.07941249758005142,5.219048500061035,0.001,0.052000001072883606,5.393744468688965
7,0.08853749930858612,4.895449161529541,0.001,0.09260000288486481,6.681657791137695
8,0.11699999868869781,4.542044639587402,0.001,0.12849999964237213,4.350472927093506
9,0.16112500429153442,4.265504360198975,0.0005,0.17630000412464142,4.252362251281738
10,0.2013999968767166,4.16847562789917,0.0005,0.21240000426769257,4.06235408782959
11,0.23428750038146973,4.09953498840332,0.0005,0.24709999561309814,4.011176109313965
12,0.26676249504089355,4.0308051109313965,0.0005,0.27379998564720154,3.969536781311035
13,0.2955375015735626,3.9678101539611816,0.0005,0.2992999851703644,3.923963785171509
14,0.3193874955177307,3.914304733276367,0.0005,0.31700000166893005,3.81870698928833
15,0.343625009059906,3.860847234725952,0.0005,0.3434000015258789,3.7511448860168457
16,0.3626374900341034,3.8213508129119873,0.0005,0.31679999828338623,3.8394381999969482
17,0.3791624903678894,3.7821929454803467,0.0005,0.35370001196861267,3.7707245349884033
18,0.39381250739097595,3.7495956420898438,0.0005,0.3296000063419342,3.8107471466064453
19,0.45971250534057617,3.595679998397827,0.00025,0.41130000352859497,3.557967185974121
20,0.4830000102519989,3.536102294921875,0.00025,0.4088999927043915,3.5665183067321777
21,0.5012999773025513,3.4960925579071045,0.00025,0.4043000042438507,3.587409019470215
22,0.5186125040054321,3.4651191234588623,0.00025,0.4113999903202057,3.5713484287261963
23,0.5385375022888184,3.4314656257629395,0.00025,0.41690000891685486,3.5581023693084717
24,0.5540500283241272,3.4034647941589355,5.0000002e-05,0.4147000014781952,3.5884437561035156
25,0.5652750134468079,3.380064010620117,0.00025,0.41909998655319214,3.591062545776367
